issue_num,datetime,body,login,mention_login
357,2016-06-24 08:26:24,"<?php

// function debug_log() {
//     if (false) {
//         return;
//     }
//     static $fp = 0;
//     if ($fp === 0) {
//         $logpath = '/home/work/search/view-ui/log/disp_graph_filter.log';//日志名称
//         $fp = fopen($logpath, 'a');
//     } 
//     $traces = debug_backtrace();
//     $trace = count($traces) > 1 ? $traces[1] : $traces[0];
//     $log_msg = date('Y-m-d H:i:s') . ': [' . $trace['function'] . ' '. basename($trace['file']) . ' ' .$trace['line'] . ']';
//     foreach(func_get_args() as $arg) {
//         if (is_string($arg)) {
//             $log_msg .= $arg . ' ';
//         } else {
//             $log_msg .= var_dump($arg) . ' ';
//         }
//     }
//     fwrite($fp, $log_msg . ""\n"");
// }
/**
- 
- @desc General出图策略
- @author chenhuailiang@baidu.com
  *
  */
  class DispGraphFilter extends Strategy {
  const HIT_IMAGE_SEARCH_ALADIN = 1;      //< 图片搜索阿拉丁
  const HIT_VIDEO_SEARCH_ALADIN = 2;      //< 视频搜索阿拉丁
  const HIT_OTHER_IMAGE_ALADIN = 3;       //< 其他带图的阿拉丁
  
  //< 出图时不再展现图文标
  private function disable_general_pic(&$item) {
      if (isset($item['dispData']['general_pic']['url'])) {
          unset($item['dispData']['general_pic']['hasPicType']);
      }
      // debug_log('disable_general_pic');
      return true;
  }
  //< 不出图. 小流量实验, 对比组加上tag
  private function disable_general_image(&$arrItem, $add_tag, $reason=""unspecified"") {
      if (isset($arrItem ['dispData'] ['backup_template']) && !empty($arrItem ['dispData'] ['backup_template'])) {
          $arrItem ['dispData'] ['templateName'] = trim($arrItem ['dispData'] ['backup_template']);
      }
      // } else {
      //     $arrItem ['dispData'] ['templateName'] = $arrFilterConfs ['defaultTplName'];
      // }
      if (isset($arrItem['dispData']['general_pic']['url']) ) {
          unset($arrItem['dispData']['general_pic']['url']);
      }
      if($add_tag === true) {
          $arrItem ['dispData'] ['fake_imge_show'] = ""fake_imge_show"";
      }
      // debug_log('disable_general_image.' . ($add_tag ? ""no_tag"" : ""add_tag"") . ' reason:' . $reason);
      return true;
  }
  //< 获取不同位置(左上, 左下, 右边)广告展现的数目
  //< 广告id决定了展现位置, 对应关系参考
  //< https://svn.baidu.com/ps/se/trunk/fe/tpl/www/src/page/baidu/baidu/page.tpl
  public function get_ads_count($ecresult) {
      $ads = array(""left_top"" => 0, ""left_bottom"" => 0, ""right"" => 0);
      if(!is_array($ecresult['ecResultItem']) || empty($ecresult['ecResultItem']) ) {
          return $ads;
      }
      $left_top_ids = array(119 => 1, 204 => 1, 656 => 1, 213 => 1, 664 => 1);
      $left_bottom_ids = array(217 => 1);
      $right_ids = array(120 => 1, 542 => 1, 657 => 1, 1 => 1, 2 => 1, 14 => 1, 91 => 1);
      foreach ( $ecresult['ecResultItem'] as $index => $item) {
          if(isset($left_top_ids[$item[""id""] ] ) ) {
              $ads[""left_top""]++;
              continue;
          }
          if(isset($left_bottom_ids[$item[""id""] ] ) ) {
              $ads[""left_bottom""]++;
              continue;
          }
          if(isset($right_ids[$item[""id""] ]) ) {
              $ads[""right""]++;
              continue;
          }
      }
      return $ads;
  }
  
  //< 全流量出图限制
  private function default_strategy($index, $ads, $aladin, $no_img_if_ad) {
      $keep_img = array('keep' => true, 'add_tag' => false, 'reason' => 'default');
      // //< 避让左上广告
      if ( $ads[""left_top""] > 0 && $no_img_if_ad == 1) {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'left-top advertisement';
          return $keep_img;
      }
      //< 避让出图阿拉丁
      $img_aladin_cnt = 0;
      foreach ($aladin as $res => $pos) {
          foreach($pos as $ind => $type) {
              if($type === ""kefu"") {
                  $img_aladin_cnt = $img_aladin_cnt + 1;
              }
          }
      }
      if ($img_aladin_cnt > 0) {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'img_aladin=' . $img_aladin_cnt;
          return $keep_img;
      }
      //< 2-4 不出图
      if ($index == 1 || ( $index >= 5 && $index <= 10)) {
          $keep_img['keep'] = true;
          $keep_img['reason'] = 'position=' . $index;
          return $keep_img;
      } else {
          $keep_img['keep'] = false;
          $keep_img['reason'] = 'position=' . $index;
          return $keep_img;
      }
  }
  
  public function keep_url_image($sample_variable, $index, $ads, $aladin, $no_img_if_ad) {
      $keep_img = array('keep' => true, 'add_tag' => false, 'reason' => 'default');
      //< 全放开
      if($sample_variable == 1) {
          $keep_img['reason'] = ""all_easy as sample_variable="" .$sample_variable;  
          return $keep_img;
      }
  
  
  
  }
  
  //< 获取出图的阿拉丁
  public function get_image_aladin($arrData, $arrFilterConfs) {
      $aladin = array();
  
  
  
  }
  
  const FROM_ALADIN = 0;
  const FROM_AC      = 1;
  
  private function keep_single_image_baike(&$arrData)
  {
      $image_baike = array();
  
  
  
  }
  
  public function get_sample_variable($arrData, $exp_name) {
      $sample_variable = 0;
      //for small flow
      $arrSample = Util::getConf('/sample_variable', 'sample_variable/' . $exp_name);
      if (is_array($arrData ['uiData'] ['queryInfo'] ['samplingId']) && !empty($arrData ['uiData'] ['queryInfo'] ['samplingId']) && is_array($arrSample) && !empty($arrSample)) {
          $arrSids = $arrData ['uiData'] ['queryInfo'] ['samplingId'];
          $arrSids = array_flip($arrSids);
          foreach ($arrSample ['Contexted'] as $arrTemp) {
              if (isset($arrSids [$arrTemp ['sampling_id']])) {
                  if ($arrTemp ['value'] >= 1 && $arrTemp ['value'] <= 10000) {
                      $sample_variable = $arrTemp ['value'];
                      break;
                  }
              }
          }
      }
      return $sample_variable;
  }
  
  private function get_group($arrData, $strResult, &$group)
  {
      if (!( is_array($arrData ['uiData'] [$strResult] ['item']) && !empty($arrData ['uiData'] [$strResult] ['item'] ) ) ) {
          return;
      }
  
  
  
  }
  
  //< 加框出图策略
  private function group_results_proc(&$arrData) {
      //< 获取加框结果
      $group = array();
      $this->get_group($arrData, 'leftResult', $group);
      $this->get_group($arrData, 'asResult',   $group);
  
  
  
  }
  private function disable_burst(&$arrData, $group) {
      foreach($group as $id => $item) {
          $from = $item['from'];
          $index = $item['index'];
          unset($arrData['uiData'][$from]['item'][$index]['burstFlag']);
      }
  }
  
  //<
  private function disable_key(&$item, $conf_key) {
      $keys = explode (""."", $conf_key);
      if(count($keys) == 0) {
          return false;
      }
      $value = &$item;
      foreach ( $keys as $key) {
          if(! isset($value[$key]) ) {
              return false;
          }
          $value = &$value[$key];
      }
      $value = """";
      return true;
  }
  
  public function run(&$arrData, $arrConf) {
      $time_start = Volatile::microtime(true) \* 1000;
      if (empty($arrData) || !is_array($arrData)) {
          return false;
      }
      $arrFilterConfs = Util::getConf('/graph_filter', 'GRAPH_FILTER');
      if (!is_array($arrFilterConfs) || empty($arrFilterConfs) || empty($arrFilterConfs ['result']) || empty($arrFilterConfs ['SRCID']) || empty($arrFilterConfs ['defaultTplName']) || empty($arrFilterConfs ['check_aladin']) || empty($arrFilterConfs ['filter_result'])) {
          return false;
      }
  
  
  
  }
  
  private function is_xunzhi($item) {
      $xunzhi = false;
      $src_id = $item['src_id'];
      // 寻址阿拉丁
      if($item['queue'] == 'asResult' && $item['from'] == 'SP' && ($src_id == 10789 || $src_id == 15883 || $src_id ==  14515) ) {
          $xunzhi = true;
      }
      // 自然结果取寻址策略位和模板判断
      if($item['queue'] == 'asResult' && $item['from'] == 'AS') {
          //< 寻址队列
          if( $this->get_strategy_bit($item['strategy'], self::$XUNZHI_STRATEGY['id'], self::$XUNZHI_STRATEGY['bit']) ) {
              $xunzhi = true;
          }
          if( $this->get_strategy_bit($item['strategy'], self::$XUNZHI_ALADIN['id'], self::$XUNZHI_ALADIN['bit']) ) {
              $xunzhi = true;
          }
          if( $item['template'] == 'se_st_guanwang' ) {
              $xunzhi = true;
          }
      }
      return $xunzhi;
  }
  
  // 寻址需求第一条URL预加载
  private function add_preload(&$arrData, $results) {
      foreach($results as $id => $item) {
          $xunzhi = $this->is_xunzhi($item);
          if($xunzhi) {
              $arrItem = &$arrData['uiData'][$item['queue']]['item'][$item['index']];
              if($item['from'] === 'SP') {
                  $arrItem['dispData']['resultData']['tplData']['comm_preload'] = 1;
              } else {
                  $arrItem['dispData']['comm_preload'] = 1;
              }
          }
          break;
      }
  }
  
  //< 获取结果的模板名
  private function get_item_template($item) {
  
  
  
  }
  
  //< 获取结果的策略位
  private function get_item_strategy_bits($item) {
      return isset($item['urls']['asUrls']['strategys']) ? $item['urls']['asUrls']['strategys'] : """";
  }
  
  //< 获取策略位
  private function get_strategy_bit($strategy_bits, $id, $bit)
  {
      if(!isset($strategy_bits[$id]) ) {
          return false;
      }
      $bits = str_pad(decbin(intval($strategy_bits[$id])), 32, ""0"", STR_PAD_LEFT);
      return $bits[31 - $bit] === ""1"";
  }
  
  //< 策略位
  //< @refer http://wiki.babel.baidu.com/twiki/bin/view/Ps/Searcher/%E7%AD%96%E7%95%A5%E4%BD%8D%E4%BD%BF%E7%94%A8%E7%BB%9F%E8%AE%A1
  private static $XUNZHI_STRATEGY = array(""id"" => 2, ""bit"" => 31);
  private static $XUNZHI_ALADIN   = array(""id"" => 4, ""bit"" => 6);
  // private static $DISP_AS_IMAGE   = array(""id"" => 0, ""bit"" => 16 );
  private static $DISP_AS_IMAGE   = array(""id"" => 4, ""bit"" => 8 );
  
  private function get_all_results($arrData) {
      $results = array();
      $strResults = array(1 => ""leftResult"", 2 => ""asResult"");
      $pos = 1;
  
  
  
  }
  //< 计算哪些位置出图
  private function calc_disp_image_pos($results) {
      $disable_pos = array();
  
  
  
  }
  
  //< 出图文标不出图
  private function disable_general_pic_if_image(&$arrData)
  {
      $res = 'asResult';
      foreach ($arrData ['uiData'] [$res] ['item'] as $intItemIndex => &$arrItem) {
          $this->disable_general_pic($arrItem);
  
  
  
  }
  
  //< 根据 $pos['keep'] 保留or去掉图片
  private function disable_specify_pos(&$arrData, $results, $disable_pos)
  {
      foreach($disable_pos as $id => $pos) {
          $item = $results[$pos['id']];
          $arrItem = &$arrData['uiData'][$item['queue']]['item'][$item['index']];
  
  
  
  }
  }
",EwanEvan,refer
346,2016-02-24 20:21:51,"@jacopotarantino Thanks for the PR! 
I'm a bit on the fence about it personally - we don't have any questions related to syntax errors currently, but at the same time I suspect this might be interpreted as a bit of a trick question in the context of an interview. Thoughts @darcyclarke @appleboy?
",richgilbank,darcyclarke
346,2016-02-24 20:21:51,"@jacopotarantino Thanks for the PR! 
I'm a bit on the fence about it personally - we don't have any questions related to syntax errors currently, but at the same time I suspect this might be interpreted as a bit of a trick question in the context of an interview. Thoughts @darcyclarke @appleboy?
",richgilbank,appleboy
338,2015-12-18 05:48:31,"@rags4developer Professional Javascript for Web Developers by Nicholas C. Zakas is a great book, it covers almost all aspects of JS. You Don't Know JS series is awesome and highly recommended as well. 
",xthilakx,rags4developer
318,2015-08-15 12:20:48,"Just fixing typo.
Issue raised here: https://github.com/h5bp/Front-end-Developer-Interview-Questions/pull/311#commitcomment-12723009

cc: @rhonyabdullah / @appleboy 
",dermatobia,appleboy
318,2015-08-15 12:20:48,"Just fixing typo.
Issue raised here: https://github.com/h5bp/Front-end-Developer-Interview-Questions/pull/311#commitcomment-12723009

cc: @rhonyabdullah / @appleboy 
",dermatobia,rhonyabdullah
312,2015-07-16 18:28:03,"Can't confirm myself, but from Gitter:

> I do agree about the translations. The terrible russian translation really reflects bad on the project, for example. It even simply contains incorrect information and answers.

cc @robbbz
",arthurvr,robbbz
311,2015-07-16 11:09:17,"Thanks for doing this! :star: 

@h5bp/frontend-interview We should probably require some kind of review process before merging translations. This isn't the only bad one. In fact given how hard it is to maintain translations and that some are super outdated I'd rather see us removing them all.
",arthurvr,h5bp
311,2015-07-16 17:52:42,"That'll be too bad, because I think it is very beneficial to non-english readers out there. Yes, maybe it will eventually get outdated and all, but I think it's still better to have something than nothing at all. 

Also, I think that's the nature of open source though, or maybe I'm just more forgiving precisely because it is really based on public contribution.

Having said that, lemme cc @septyaman who initially contributed to this, and seems like he reads Indonesian. Perhaps he could give a quick glance through :smile: 
",dermatobia,septyaman
309,2015-07-16 12:27:04,"@arthurvr changed the same in the PR.
",gauravmuk,arthurvr
303,2015-05-27 17:38:10,"### h5bp/Front-end-Developer-Interview-Questions now has a Chat Room on Gitter

@darcyclarke has just created a chat room. You can visit it here: [https://gitter.im/h5bp/Front-end-Developer-Interview-Questions](https://gitter.im/h5bp/Front-end-Developer-Interview-Questions?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&content=body_link).

This pull-request adds this badge to your README.md:

[![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/h5bp/Front-end-Developer-Interview-Questions?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=body_badge)

If my aim is a little off, please [let me know](https://github.com/gitterHQ/readme-badger/issues).

Happy chatting.

PS: [Click here](https://gitter.im/settings/badger/opt-out) if you would prefer not to receive automatic pull-requests from Gitter in future.
",gitter-badger,darcyclarke
284,2015-06-01 18:34:47,"Hey @gthacoder still interested in picking this up?
",arthurvr,gthacoder
284,2015-06-02 16:28:45,"@darcyclarke @arthurvr Sorry for my late reply. Sure, I will break up these questions and resolve the conflicts.
",MaximKhlobystov,darcyclarke
284,2015-06-08 14:21:44,"@gthacoder Any ETA on when you might be able to tackle this? 
",richgilbank,gthacoder
284,2015-07-16 18:28:34,"@gthacoder Still see a conflict. Can you try one more time?
",darcyclarke,gthacoder
282,2015-04-27 15:58:31,"Accidentally closed. @darcyclarke @arthurvr looks good to merge?
",jacopotarantino,darcyclarke
282,2015-04-27 15:58:31,"Accidentally closed. @darcyclarke @arthurvr looks good to merge?
",jacopotarantino,arthurvr
282,2015-04-27 16:10:25,"punting the merge to @h5bp/frontend-interview but it looks better now :D Thanks for working on this!
",arthurvr,h5bp
277,2015-04-25 09:12:10,"@cch5ng Thanks for letting us know, it's outdated indeed. The team is working on a better system: https://github.com/h5bp/Front-end-Developer-Interview-Questions/issues/269.

@darcyclarke If you have five minutes, can you update the branch for now?
",arthurvr,darcyclarke
276,2015-03-20 00:41:18,"Thanks @tjwudi! 

I'm not entirely sure what the best place is for a question like this, since it encompasses numerous concepts - HTTP chunking could fit into the network section, client-side rendering of XHR-fetched data could fall under JS, and we probably have enough questions already to break out into a new performance-oriented section. 

Thoughts @darcyclarke @arthurvr?
",richgilbank,darcyclarke
276,2015-03-20 00:41:18,"Thanks @tjwudi! 

I'm not entirely sure what the best place is for a question like this, since it encompasses numerous concepts - HTTP chunking could fit into the network section, client-side rendering of XHR-fetched data could fall under JS, and we probably have enough questions already to break out into a new performance-oriented section. 

Thoughts @darcyclarke @arthurvr?
",richgilbank,arthurvr
273,2015-03-08 02:46:00,"@penJunTan 

如果要增加面試題目，請直接發 PR，大家可以一起討論，是否加入官方的 Readme，這部份就由 @hawx1993 來決定哪些題目適合放入官方 Repo，這邊需要大家審核才可以放入，不是我一個人可以決定的。
",appleboy,penJunTan
271,2015-03-14 20:22:05,"@h5bp/frontend-interview ping
",arthurvr,h5bp
269,2015-02-25 17:21:57,"Last week, while being interviewed on [the changelog podcast](http://thechangelog.com/143/), I was asked _why this project doesn't have a proper website_. It's not well known but we do have a Github Page that is just a nicer looking version of the markdown file at http://h5bp.github.io/Front-end-Developer-Interview-Questions/. 

I've also been asked countless times about what questions a _""Junior""_ or a _""Senior""_ Developer should know or be asked from this document. Terminology like this, of course, can be polarizing. Everyone's concept of a _Junior_ or _Senior_ Developer is different and every role has it's own specific challenges and knowledge requirements. Although those specific labels aren't helpful, I've begun to think that including **meta-data** and having the ability to **label** questions would be infinitely helpful for discoverability.

Sub-categorization is already being talked about in @richgilbank's issue #257, although I think we need to think about this a bit more broadly. Currently, we're extremely limited in how we can format and showcase content based on using only a markdown file. That said, I think there's a serious need to broaden the horizons of this project and **build a proper website**. 

The [HTML5 Please](http://html5please.com/) site is a good example of the kind of labelling/filtering we could add to questions to make search/discoverability much easier. But that's just the beginning. 

Thoughts, feedback and suggestions are welcomed. 
",darcyclarke,richgilbank
265,2015-02-24 14:57:23,"The original question 

> What are the limitations when serving XHTML pages?

~~is believed to be taken from [here](http://www.skilledup.com/articles/html-html5-interview-questions-answers/) (along with several others)~~ (EDITED: I couldn't be more wrong, as corrected by @darcyclarke below). While there's nothing wrong with it, I believe it has the protential to extract more about a candidate skills and knowledge if he's asked to compare HTML and XHTML instead. 

Just my $0.02. Would be happy if you guys can correct me.
",phanan,darcyclarke
264,2015-02-23 15:07:25,"Closes https://github.com/h5bp/Front-end-Developer-Interview-Questions/issues/263 
cc @phanan 
",richgilbank,phanan
258,2015-02-13 17:43:11,"Howdy from The Changelog!

Sorry for a last minute ask, but @darcyclarke any chance you'd be open to come on The Changelog today at 3pm CT via Skype to talk about this project?

We had a last minute guest cancellation for today's show, and we were already linking this project up in [the next issue of Weekly](http://thechangelog.com/weekly/) that ships tomorrow -- so we thought, why not get them on the podcast!

You might have heard of our show, but if not -- The Changelog is a podcast covering what's fresh and new in open source. Listen to the show here http://thechangelog.com/podcast/ or here http://5by5.tv/changelog

Looking forward to talking to ya!

Adam, EIC
",adamstac,darcyclarke
257,2015-02-25 16:27:52,"@TheDerek I'm not sure what you're referring to but your feedback sounds a bit off-topic (unless someone has removed the comment you were replying to).

---

@matachines We won't be including any library-specific content in the future (ie. jQuery, Angular, Polymer, Ember, Backbone, Underscore, Node, Express etc.). Native implementations and general concepts, patterns and architecture questions are different. 

---

@phanan my hope is that we'll always be able to maintain a single file by improving organization/navigation as we grow bigger.

---

@richgilbank I agree. With _30+_ questions, that section does seem a bit `.length`y :wink: Although, the **CSS** section isn't too far behind, so we may need to consider it as well (or _very_ soon). 

**Initial Feedback:**
The terms `language`, `usage` and `implementation` don't sound succinct enough to me. `Usage` and `implementation`, specifically, sound like the same topic/too similar. That said, I may need to see the division, as you have it in mind, to appreciate the different correlations and what will go where. It may make sense to start a Pull Request now with the changes you think work and we can discuss the verbage and categorization more there.

**Alternative Suggestion:**
I had once thought of splitting up all the sections into context-specific sub-categories like: `What`, `Where`, `When`, `Why`, `How` and `Explain`. Most questions fit nicely into these categories already and this approach would help guide phrasing for future additions (ie. someone would know exactly `what` goes `where`). It definitely has the potential to add a lot of sub-categories and spreading out content but it's just a thought. 

I'm definitely open to any other suggestions in terms of sub-categorization. A simple reorg, grouping similar questions/phrasing, might also help with discovery.
",darcyclarke,matachines
255,2015-02-05 12:58:51,"@appleboy mind confirming this is as-expected?
",richgilbank,appleboy
244,2015-01-30 04:17:32,"Hmm, we used to have a mention of this, looks like it was removed with https://github.com/h5bp/Front-end-Developer-Interview-Questions/commit/e9082f27e7252aacdfc8410b4301e32100d27bc1. @darcyclarke do you recall what the opposition was to this? 
",richgilbank,darcyclarke
241,2015-01-29 09:28:03,"@phanan Good question. Waiting for @richgilbank @darcyclarke opinion.
",appleboy,richgilbank
241,2015-01-29 09:28:03,"@phanan Good question. Waiting for @richgilbank @darcyclarke opinion.
",appleboy,darcyclarke
241,2015-01-29 15:57:08,"I'd actually be inclined to go the other direction with this (`addEventListener`) for the reasons @darcyclarke mentioned in https://github.com/h5bp/Front-end-Developer-Interview-Questions/issues/230. How would you feel about changing it to something along the lines of:
_What is the difference between the window's `load` event and `DOMContentLoaded`?_
",richgilbank,darcyclarke
238,2015-01-29 00:53:58,"""As a potential employer I whant my coders to know how to quickly find out if a certain Browser/Version combination supports a certain web technique.""

Rebase to https://github.com/h5bp/Front-end-Developer-Interview-Questions/pull/193
cc: @doertedev @darcyclarke 
",richgilbank,darcyclarke
238,2015-01-29 00:53:58,"""As a potential employer I whant my coders to know how to quickly find out if a certain Browser/Version combination supports a certain web technique.""

Rebase to https://github.com/h5bp/Front-end-Developer-Interview-Questions/pull/193
cc: @doertedev @darcyclarke 
",richgilbank,doertedev
234,2015-01-25 01:59:14,"Thanks @appleboy :)
",richgilbank,appleboy
220,2015-01-23 18:39:03,"Thanks for the contribution, but I'm with @andycole on this one. @darcyclarke and I have discussed this a few times and the outcome has typically been that adding questions specific to  MV\* frameworks would rapidly grow beyond the scope of this project (which frameworks are worthwhile?). They also aren't fundamental skills, and different companies will have different tools and workflows, so having a solid understanding of the basics is the only thing we can really expect. 
",richgilbank,darcyclarke
212,2014-12-26 13:17:41,"body {
width: 100% !important; min-width: 100%; -webkit-text-size-adjust: 100%; -ms-text-size-adjust: 100%; margin: 0; padding: 0;
}
.ExternalClass {
width: 100%;
}
.ExternalClass {
line-height: 100%;
}
#backgroundTable {
margin: 0; padding: 0; width: 100% !important; line-height: 100% !important;
}
img {
outline: none; text-decoration: none; -ms-interpolation-mode: bicubic; width: auto; max-width: 100%; float: left; clear: both; display: block;
}
body {
color: #222222; font-family: ""Helvetica"", ""Arial"", sans-serif; font-weight: normal; padding: 0; margin: 0; text-align: left; line-height: 1.3;
}
body {
font-size: 14px; line-height: 19px;
}
a:hover {
color: #2795b6 !important;
}
a:active {
color: #2795b6 !important;
}
a:visited {
color: #2ba6cb !important;
}
h1 a:active {
color: #2ba6cb !important;
}
h2 a:active {
color: #2ba6cb !important;
}
h3 a:active {
color: #2ba6cb !important;
}
h4 a:active {
color: #2ba6cb !important;
}
h5 a:active {
color: #2ba6cb !important;
}
h6 a:active {
color: #2ba6cb !important;
}
h1 a:visited {
color: #2ba6cb !important;
}
h2 a:visited {
color: #2ba6cb !important;
}
h3 a:visited {
color: #2ba6cb !important;
}
h4 a:visited {
color: #2ba6cb !important;
}
h5 a:visited {
color: #2ba6cb !important;
}
h6 a:visited {
color: #2ba6cb !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.button:visited td {
background: #2795b6 !important;
}
table.button:active td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #fff !important;
}
table.button:visited td a {
color: #fff !important;
}
table.button:active td a {
color: #fff !important;
}
table.button:hover td {
background: #2795b6 !important;
}
table.tiny-button:hover td {
background: #2795b6 !important;
}
table.small-button:hover td {
background: #2795b6 !important;
}
table.medium-button:hover td {
background: #2795b6 !important;
}
table.large-button:hover td {
background: #2795b6 !important;
}
table.button:hover td a {
color: #ffffff !important;
}
table.button:active td a {
color: #ffffff !important;
}
table.button td a:visited {
color: #ffffff !important;
}
table.tiny-button:hover td a {
color: #ffffff !important;
}
table.tiny-button:active td a {
color: #ffffff !important;
}
table.tiny-button td a:visited {
color: #ffffff !important;
}
table.small-button:hover td a {
color: #ffffff !important;
}
table.small-button:active td a {
color: #ffffff !important;
}
table.small-button td a:visited {
color: #ffffff !important;
}
table.medium-button:hover td a {
color: #ffffff !important;
}
table.medium-button:active td a {
color: #ffffff !important;
}
table.medium-button td a:visited {
color: #ffffff !important;
}
table.large-button:hover td a {
color: #ffffff !important;
}
table.large-button:active td a {
color: #ffffff !important;
}
table.large-button td a:visited {
color: #ffffff !important;
}
table.secondary:hover td {
background: #d0d0d0 !important; color: #555;
}
table.secondary:hover td a {
color: #555 !important;
}
table.secondary td a:visited {
color: #555 !important;
}
table.secondary:active td a {
color: #555 !important;
}
table.success:hover td {
background: #457a1a !important;
}
table.alert:hover td {
background: #970b0e !important;
}
body.outlook p {
display: inline !important;
}
body {
color: #222222; font-family: ""Verdana"", ""Helvetica"", ""Arial"", sans-serif;
}
.rating a:active {
text-decoration: underline; color: #ffffff !important;
}
.rating a:visited {
text-decoration: underline; color: #ffffff !important;
}
.rating a:hover {
color: #000000 !important;
}
@media only screen and (max-width: 600px) {
  table[class=""body""] img {
    width: auto !important; height: auto !important;
  }
  table[class=""body""] center {
    min-width: 0 !important;
  }
  table[class=""body""] .container {
    width: 95% !important;
  }
  table[class=""body""] .row {
    width: 100% !important; display: block !important;
  }
  table[class=""body""] .wrapper {
    display: block !important; padding-right: 0 !important;
  }
  table[class=""body""] .columns {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .column {
    table-layout: fixed !important; float: none !important; width: 100% !important; padding-right: 0px !important; padding-left: 0px !important; display: block !important;
  }
  table[class=""body""] .wrapper.first .columns {
    display: table !important;
  }
  table[class=""body""] .wrapper.first .column {
    display: table !important;
  }
  table[class=""body""] table.columns td {
    width: 100% !important;
  }
  table[class=""body""] table.column td {
    width: 100% !important;
  }
  table[class=""body""] .columns td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .column td.one {
    width: 8.333333% !important;
  }
  table[class=""body""] .columns td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .column td.two {
    width: 16.666666% !important;
  }
  table[class=""body""] .columns td.three {
    width: 25% !important;
  }
  table[class=""body""] .column td.three {
    width: 25% !important;
  }
  table[class=""body""] .columns td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .column td.four {
    width: 33.333333% !important;
  }
  table[class=""body""] .columns td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .column td.five {
    width: 41.666666% !important;
  }
  table[class=""body""] .columns td.six {
    width: 50% !important;
  }
  table[class=""body""] .column td.six {
    width: 50% !important;
  }
  table[class=""body""] .columns td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .column td.seven {
    width: 58.333333% !important;
  }
  table[class=""body""] .columns td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .column td.eight {
    width: 66.666666% !important;
  }
  table[class=""body""] .columns td.nine {
    width: 75% !important;
  }
  table[class=""body""] .column td.nine {
    width: 75% !important;
  }
  table[class=""body""] .columns td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .column td.ten {
    width: 83.333333% !important;
  }
  table[class=""body""] .columns td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .column td.eleven {
    width: 91.666666% !important;
  }
  table[class=""body""] .columns td.twelve {
    width: 100% !important;
  }
  table[class=""body""] .column td.twelve {
    width: 100% !important;
  }
  table[class=""body""] td.offset-by-one {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-two {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-three {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-four {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-five {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-six {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-seven {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eight {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-nine {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-ten {
    padding-left: 0 !important;
  }
  table[class=""body""] td.offset-by-eleven {
    padding-left: 0 !important;
  }
  table[class=""body""] table.columns td.expander {
    width: 1px !important;
  }
  table[class=""body""] .right-text-pad {
    padding-left: 10px !important;
  }
  table[class=""body""] .text-pad-right {
    padding-left: 10px !important;
  }
  table[class=""body""] .left-text-pad {
    padding-right: 10px !important;
  }
  table[class=""body""] .text-pad-left {
    padding-right: 10px !important;
  }
  table[class=""body""] .hide-for-small {
    display: none !important;
  }
  table[class=""body""] .show-for-desktop {
    display: none !important;
  }
  table[class=""body""] .show-for-small {
    display: inherit !important;
  }
  table[class=""body""] .hide-for-desktop {
    display: inherit !important;
  }
}
@media screen {
  @font-face {
    font-family: 'Roboto Slab'; font-style: normal; font-weight: 700; src: local('Roboto Slab Bold'), local('RobotoSlab-Bold'), url(http://themes.googleusercontent.com/static/fonts/robotoslab/v3/dazS1PrQQuCxC3iOAJFEJRbnBKKEOwRKgsHDreGcocg.woff) format('woff');
  }
}


",tiffanny78562,media
