issue_num,datetime,body,login,mention_login
614,2016-10-14 18:23:53,"This fixes #504. There are definitely pros and cons to doing this, and am interested to hear your thoughts on what is best for the svgo project. My opinion, of course, is that this the pros outweigh the cons, but I can see the other side too.

**Pros:**
1. This makes svgo compatible with JSPM. Up until now, anybody who uses jspm and depends on svgo (directly or indirectly) has to create a configuration file in the jspm registry for _each version of svgo_. @MeoMix did this for svgo@0.6.1, and now I [have a pull request to do so for 0.7.1](https://github.com/jspm/registry/pull/987). Merging this svgo pull request will make it so that there will be no need anymore to create a configuration file in the jspm registry for each version of svgo.
2. This will make upgrading svgo to es6 modules (instead of commonjs) easier. I don't know if there are plans to do that or not, but once you switch to `import`, `System.import()`, or `import()`, you can no longer synchronously load dynamic plugin code like you can with `require`. Instead, you can either import all of the plugins upfront (similar to what I've done in this pull request) or you can change the [preparePluginsArray](https://github.com/svg/svgo/compare/master...joeldenning:issue-504?expand=1#diff-8f58d3f133adabc0050efa4a28cc5457R104) function to be an asynchronous function that returns a System.import() promise.

**Cons:**
1. The `pluginMap` is sort of an annoying manifesty thing that introduces one more step to the process of writing a new svgo plugin.
",joeldenning,MeoMix
612,2016-11-04 00:52:10,"@GreLI is there anything I can do to get this merged?
",joscha,GreLI
608,2016-10-06 16:22:54,"@strarsis are you still working on #592?
",katspaugh,strarsis
574,2016-11-24 11:01:27,"@adamdicarlo 

It might be caused by .yarnclean file.
This file include `.*.yml`, when you yarn install, match files will be ignore.",blade254353074,adamdicarlo
445,2015-11-18 13:14:44,"@GreLI Is there something wrong with this pull request? Any opinion?
",phihag,GreLI
436,2015-10-23 21:45:38,"After reading @sindresorhus' reasoning on this (https://github.com/sindresorhus/ama/issues/17#issuecomment-117860283) I thought it was a good practice to have a separate CLI. It makes sense for those wrapper modules that will not make use of the command line, and therefore don't need the dependencies. This way the package is leaner overall. :smile:

The why is simple; extra calls to npm & more to download means slower build times. Less is more.
",ben-eb,sindresorhus
424,2015-11-26 11:06:44,"@GreLI What's your stance on that one? Would it make sense if not by default, being able to pass an argument for it?
",lipis,GreLI
417,2015-09-06 22:15:07,"/cc @GreLI
",TrySound,GreLI
405,2015-07-18 17:11:23,"In reference to #151 I seem to be experiencing similar issues when optimizing an .svg exported with Sketch. Below are the details of the output. One note, I have enabled a compact svg export from Sketch with the following setting:



Initial (pre-svgo optimized) export from Sketch provides the following:



The resulting image:

![screen shot 2015-07-18 at 1 06 21 pm](https://cloud.githubusercontent.com/assets/794809/8762667/d7386fa6-2d4d-11e5-9343-a55a48b5eb8b.png)

After svgo optimization:



And resulting image:

![screen shot 2015-07-18 at 1 08 53 pm](https://cloud.githubusercontent.com/assets/794809/8762680/35d16d10-2d4e-11e5-9dce-699640c97244.png)

**Note**: I changed `id=FileExtension fill=""#000""` in the last line to show the text is in fact there

Any help is greatly appreciated! Thanks.

Ping @GreLI 
",pruett,GreLI
311,2015-03-30 17:22:22,"This would help with SVGOMG, where I keep a clone to avoid having to reparse the SVG per settings change. I'm currently doing really hacky things & the `parentNode` change [broke the hack](https://github.com/jakearchibald/svgomg/blob/master/src/js/svgo-worker/main.js#L66).

I'm happy to create `JsAPI.prototype.clone` for this - any objections @GreLI?
",jakearchibald,GreLI
284,2014-12-12 13:34:55,"/cc @dfilatov 
",GreLI,dfilatov
279,2014-12-03 15:44:23,"I think this need to be fixed by excluding `foreignObject` while traversing svg tree not in plugins. @GreLI what do u think?
",Yeti-or,GreLI
278,2014-11-26 20:21:32,"@deepsweet Looks like Simplify.js is not supported on Node 0.8. Any chance of dropping that old version?
",sebdeckers,deepsweet
278,2014-11-27 03:14:18,"yeah, I think that we can drop v0.8.

@GreLI if you'll decide to merge this plugin please drop 0.8 [here](https://github.com/svg/svgo/blob/master/package.json#L56) and [here](https://github.com/svg/svgo/blob/master/.travis.yml#L4).
",deepsweet,GreLI
278,2015-02-11 15:34:58,"@GreLI @deepsweet Any reason why this hasn't been accepted yet?
",sebdeckers,GreLI
271,2014-11-13 05:44:14,"@GreLI  We don't need `enable-background` if we have no <filter>'s
what do you think?
",Yeti-or,GreLI
202,2016-09-23 22:20:57,"@DanielMazurkiewicz @GreLI 

How to specify prefix using bash console?
",NeXTs,GreLI
180,2014-05-21 16:32:12,"@deepsweet could you push a new version of svgo on npm that integrates these changes?
",pgherveou,deepsweet
180,2014-06-25 14:57:46,"@deepsweet Bump. I would appreciate this getting on npm greatly too :) 
",rasmusfl0e,deepsweet
179,2014-03-26 15:28:03,"hey @deepsweet 

is it possible to merge that into the next release?
otherwise the removeTitle plugin is not working properly
",bennyschudel,deepsweet
168,2014-01-08 19:54:06,"@silentroach, is this was fixed in #165/#166 as well? if so, it will be available in the next patch version.
",deepsweet,silentroach
96,2014-05-19 05:01:14,"@deepsweet is this actually fixed? running through the default 0.4.4 config,

input:



output:



or is svg unable to rewrite + merge the second path?
",bcherny,deepsweet
