issue_num,datetime,body,login,mention_login

Heap: 18% free, 6MB/7MB; 70886 objects

Dumping cumulative Gc timings

Start Dumping histograms for 251 iterations for concurrent mark sweep

ProcessMarkStack:   Sum: 532.384ms 99% C.I. 2.852us-10187.999us Avg: 707.017us Max: 28413us

ProcessCards:   Sum: 205.832ms 99% C.I. 2.159us-13183.999us Avg: 410.023us Max: 21173us

MarkingPhase:   Sum: 173.200ms 99% C.I. 173us-18743.999us Avg: 690.039us Max: 23023us

(Paused)PausePhase: Sum: 138.450ms 99% C.I. 43us-8885.999us Avg: 551.593us Max: 20574us

PreCleanCards:  Sum: 129.256ms 99% C.I. 103.642us-4215.499us Avg: 514.964us Max: 9026us

ReclaimPhase:   Sum: 124.277ms 99% C.I. 102us-17025.999us Avg: 495.127us Max: 25825us

UpdateAndMarkImageModUnionTable:    Sum: 123.504ms 99% C.I. 4.114us-5175.999us Avg: 492.047us Max: 52245us

MarkConcurrentRoots:    Sum: 118.539ms 99% C.I. 2.113us-1897.999us Avg: 236.133us Max: 28979us

MarkRootsCheckpoint:    Sum: 107.093ms 99% C.I. 4.048us-1358.399us Avg: 213.332us Max: 61366us

ProcessReferences:  Sum: 70.612ms 99% C.I. 2.048us-7575.999us Avg: 281.322us Max: 32622us

MarkRoots:  Sum: 68.913ms 99% C.I. 1.224us-3140.999us Avg: 274.553us Max: 10849us

Sweep:  Sum: 57.953ms 99% C.I. 20.916us-586.249us Avg: 230.888us Max: 1314us

SwapStacks: Sum: 55.682ms 99% C.I. 2.057us-3387.999us Avg: 221.840us Max: 25447us

AllocSpaceClearCards:   Sum: 55.120ms 99% C.I. 0.443us-499.666us Avg: 54.900us Max: 1863us

(Paused)ScanGrayAllocSpaceObjects:  Sum: 51.203ms 99% C.I. 1.016us-1697.999us Avg: 101.998us Max: 13256us

ImageModUnionClearCards:    Sum: 50.032ms 99% C.I. 1.016us-1297.999us Avg: 99.665us Max: 12110us

EnqueueFinalizerReferences: Sum: 49.173ms 99% C.I. 2.032us-3881.999us Avg: 195.908us Max: 20744us

SweepMallocSpace:   Sum: 46.192ms 99% C.I. 1.014us-546.999us Avg: 92.015us Max: 10660us

ScanGrayAllocSpaceObjects:  Sum: 41.370ms 99% C.I. 0.508us-1297.999us Avg: 82.410us Max: 8798us

RecursiveMark:  Sum: 36.618ms 99% C.I. 42us-3753.749us Avg: 145.888us Max: 4589us

MarkNonThreadRoots: Sum: 35.063ms 99% C.I. 0.538us-1262.499us Avg: 69.846us Max: 3047us

ScanGrayImageSpaceObjects:  Sum: 26.436ms 99% C.I. 1.012us-548.999us Avg: 105.322us Max: 10928us

(Paused)ScanGrayZygoteSpaceObjects: Sum: 25.260ms 99% C.I. 0.045ms-21.759ms Avg: 1.148ms Max: 24.227ms

BindBitmaps:    Sum: 24.385ms 99% C.I. 0.514us-1374.499us Avg: 97.151us Max: 8691us

FindDefaultSpaceBitmap: Sum: 23.930ms 99% C.I. 0.508us-1870.499us Avg: 95.338us Max: 9282us

SweepZygoteSpace:   Sum: 21.778ms 99% C.I. 2.095us-18555.999us Avg: 989.909us Max: 20439us

InitializePhase:    Sum: 20.129ms 99% C.I. 0.287us-1611.749us Avg: 80.195us Max: 2703us

FinishPhase:    Sum: 20ms 99% C.I. 0.512us-748.999us Avg: 79.681us Max: 6004us

(Paused)ScanGrayImageSpaceObjects:  Sum: 14.813ms 99% C.I. 4.183us-99.945us Avg: 59.015us Max: 447us

ReMarkRoots:    Sum: 14.617ms 99% C.I. 3.486us-99.945us Avg: 58.235us Max: 1143us

MarkAllocStackAsLive:   Sum: 13.953ms 99% C.I. 12.550us-131us Avg: 55.589us Max: 131us

SweepSystemWeaks:   Sum: 13.131ms 99% C.I. 0.364us-224.499us Avg: 52.314us Max: 535us

SweepLargeObjects:  Sum: 12.434ms 99% C.I. 0.269us-410.749us Avg: 49.537us Max: 1131us

ScanGrayZygoteSpaceObjects: Sum: 12.387ms 99% C.I. 46us-10167.999us Avg: 563.045us Max: 11309us

SwapBitmaps:    Sum: 12.195ms 99% C.I. 0.295us-137.249us Avg: 48.585us Max: 590us

(Paused)ProcessMarkStack:   Sum: 11.939ms 99% C.I. 0.269us-99.250us Avg: 47.565us Max: 1241us

RevokeAllThreadLocalAllocationStacks:   Sum: 11.743ms 99% C.I. 0.281us-137.249us Avg: 46.784us Max: 451us

UnBindBitmaps:  Sum: 10.916ms 99% C.I. 0.277us-99.468us Avg: 43.490us Max: 184us

PreSweepingGcVerification:  Sum: 10.587ms 99% C.I. 0.267us-77us Avg: 42.179us Max: 77us

ZygoteModUnionClearCards:   Sum: 2.238ms 99% C.I. 0.379us-109us Avg: 50.863us Max: 109us

Done Dumping histograms 

concurrent mark sweep paused:   Sum: 412.023ms 99% C.I. 0.293ms-24.724ms Avg: 1.641ms Max: 26.230ms

concurrent mark sweep total time: 2.573s mean time: 10.252ms

concurrent mark sweep freed: 72934 objects with total size 23MB

concurrent mark sweep throughput: 28345.9/s / 9MB/s

Start Dumping histograms for 287 iterations for partial concurrent mark sweep

ProcessMarkStack:   Sum: 2.930s 99% C.I. 0.034ms-95.023ms Avg: 3.403ms Max: 412.299ms

ReclaimPhase:   Sum: 845.831ms 99% C.I. 0.129ms-103.648ms Avg: 2.947ms Max: 180.920ms

MarkConcurrentRoots:    Sum: 582.741ms 99% C.I. 0.016ms-28.639ms Avg: 1.015ms Max: 176.337ms

EnqueueFinalizerReferences: Sum: 504.565ms 99% C.I. 0.008ms-80.688ms Avg: 1.758ms Max: 130.932ms

ScanGrayAllocSpaceObjects:  Sum: 482.822ms 99% C.I. 16.283us-19615.999us Avg: 841.153us Max: 162276us

MarkRootsCheckpoint:    Sum: 476.892ms 99% C.I. 8.318us-32063.999us Avg: 830.822us Max: 80384us

SweepLargeObjects:  Sum: 470.515ms 99% C.I. 0.016ms-89.872ms Avg: 1.639ms Max: 170.898ms

PreCleanCards:  Sum: 457.743ms 99% C.I. 0.175ms-37.280ms Avg: 1.594ms Max: 191.402ms

SweepSystemWeaks:   Sum: 456.132ms 99% C.I. 0.016ms-67.872ms Avg: 1.589ms Max: 315.548ms

SweepZygoteSpace:   Sum: 356.243ms 99% C.I. 0.016ms-64.672ms Avg: 1.241ms Max: 231.286ms

SweepMallocSpace:   Sum: 324.743ms 99% C.I. 16.112us-6815.999us Avg: 565.754us Max: 233916us

MarkingPhase:   Sum: 323.577ms 99% C.I. 0.221ms-25.112ms Avg: 1.127ms Max: 46.453ms

MarkNonThreadRoots: Sum: 322.742ms 99% C.I. 16.169us-13631.999us Avg: 562.268us Max: 184333us

(Paused)PausePhase: Sum: 303.575ms 99% C.I. 0.043ms-40.720ms Avg: 1.057ms Max: 62.531ms

Sweep:  Sum: 290.011ms 99% C.I. 0.046ms-40.272ms Avg: 1.010ms Max: 81.577ms

ProcessCards:   Sum: 271.266ms 99% C.I. 2.106us-12503.999us Avg: 472.588us Max: 21316us

UpdateAndMarkImageModUnionTable:    Sum: 215.894ms 99% C.I. 8.258us-9808us Avg: 752.243us Max: 90734us

(Paused)ScanGrayAllocSpaceObjects:  Sum: 195.218ms 99% C.I. 8.027us-1597.566us Avg: 340.101us Max: 123045us

ScanGrayZygoteSpaceObjects: Sum: 158.840ms 99% C.I. 8.027us-1597.566us Avg: 553.449us Max: 145179us

MarkRoots:  Sum: 154.462ms 99% C.I. 43us-22208us Avg: 538.195us Max: 29198us

ZygoteModUnionClearCards:   Sum: 134.371ms 99% C.I. 8.042us-2223.999us Avg: 234.095us Max: 91715us

ReMarkRoots:    Sum: 130.073ms 99% C.I. 8.056us-7024us Avg: 453.216us Max: 93681us

AllocSpaceClearCards:   Sum: 112.068ms 99% C.I. 2.008us-399.741us Avg: 97.620us Max: 31752us

SwapStacks: Sum: 103.581ms 99% C.I. 4.070us-2052us Avg: 360.909us Max: 70635us

UnBindBitmaps:  Sum: 79.535ms 99% C.I. 4.042us-3304us Avg: 277.125us Max: 60652us

(Paused)ScanGrayImageSpaceObjects:  Sum: 72.207ms 99% C.I. 4.056us-7476us Avg: 251.592us Max: 41140us

ImageModUnionClearCards:    Sum: 69.244ms 99% C.I. 2.024us-1651.999us Avg: 120.634us Max: 21264us

(Paused)ScanGrayZygoteSpaceObjects: Sum: 58.960ms 99% C.I. 4.042us-2956us Avg: 205.435us Max: 40563us

RecursiveMark:  Sum: 48.150ms 99% C.I. 42us-1843us Avg: 167.770us Max: 17682us

FinishPhase:    Sum: 47.938ms 99% C.I. 1.039us-8113us Avg: 167.031us Max: 10407us

ProcessReferences:  Sum: 47.521ms 99% C.I. 0.829us-3173.500us Avg: 165.578us Max: 8045us

UpdateAndMarkZygoteModUnionTable:   Sum: 32.501ms 99% C.I. 0.556us-1573.500us Avg: 113.243us Max: 7611us

InitializePhase:    Sum: 29.193ms 99% C.I. 0.518us-3625us Avg: 101.717us Max: 8043us

ScanGrayImageSpaceObjects:  Sum: 27.551ms 99% C.I. 4.220us-1969.250us Avg: 95.996us Max: 4072us

RevokeAllThreadLocalAllocationStacks:   Sum: 20.460ms 99% C.I. 0.556us-1089.124us Avg: 71.289us Max: 1302us

SwapBitmaps:    Sum: 20.420ms 99% C.I. 0.518us-256.500us Avg: 71.149us Max: 5118us

MarkAllocStackAsLive:   Sum: 20.122ms 99% C.I. 5.979us-441.250us Avg: 70.111us Max: 731us

BindBitmaps:    Sum: 18.088ms 99% C.I. 0.324us-234.750us Avg: 63.024us Max: 4060us

(Paused)ProcessMarkStack:   Sum: 15.497ms 99% C.I. 0.317us-836.750us Avg: 53.996us Max: 1475us

PreSweepingGcVerification:  Sum: 14.506ms 99% C.I. 0.313us-704.250us Avg: 50.543us Max: 929us

FindDefaultSpaceBitmap: Sum: 14.187ms 99% C.I. 0.327us-178.250us Avg: 49.432us Max: 315us

Done Dumping histograms 

partial concurrent mark sweep paused:   Sum: 1.140s 99% C.I. 0.336ms-90.780ms Avg: 3.973ms Max: 123.805ms

partial concurrent mark sweep total time: 11.240s mean time: 39.165ms

partial concurrent mark sweep freed: 390624 objects with total size 636MB

partial concurrent mark sweep throughput: 34753/s / 56MB/s

Start Dumping histograms for 291 iterations for sticky concurrent mark sweep

SweepArray: Sum: 952.723ms 99% C.I. 0.016ms-130.031ms Avg: 3.273ms Max: 251.831ms

MarkRootsCheckpoint:    Sum: 556.190ms 99% C.I. 8.344us-24287.999us Avg: 955.652us Max: 131166us

ReclaimPhase:   Sum: 550.010ms 99% C.I. 0.107ms-60.215ms Avg: 1.890ms Max: 125.539ms

ProcessCards:   Sum: 516.729ms 99% C.I. 8.255us-16575.999us Avg: 887.850us Max: 156835us

(Paused)PausePhase: Sum: 453.663ms 99% C.I. 0.054ms-34.319ms Avg: 1.558ms Max: 227.874ms

MarkingPhase:   Sum: 432.835ms 99% C.I. 0.289ms-32.211ms Avg: 1.487ms Max: 53.197ms

MarkConcurrentRoots:    Sum: 348.364ms 99% C.I. 4.149us-19119.999us Avg: 598.563us Max: 79262us

ProcessMarkStack:   Sum: 283.642ms 99% C.I. 8.041us-2175.999us Avg: 243.678us Max: 111004us

PreCleanCards:  Sum: 265.800ms 99% C.I. 45us-19779.999us Avg: 913.402us Max: 36606us

MarkNonThreadRoots: Sum: 211.269ms 99% C.I. 8.055us-5519.999us Avg: 363.005us Max: 127114us

(Paused)ScanGrayImageSpaceObjects:  Sum: 191.010ms 99% C.I. 8.055us-45199.999us Avg: 656.391us Max: 91152us

ScanGrayAllocSpaceObjects:  Sum: 172.232ms 99% C.I. 2.063us-6215.999us Avg: 147.965us Max: 20839us

AllocSpaceClearCards:   Sum: 158.351ms 99% C.I. 2.027us-5271.999us Avg: 136.040us Max: 31513us

MarkRoots:  Sum: 145.407ms 99% C.I. 42us-10395.999us Avg: 499.680us Max: 70499us

ImageModUnionClearCards:    Sum: 137.803ms 99% C.I. 8.041us-1887.999us Avg: 236.774us Max: 80794us

FreeList:   Sum: 127.900ms 99% C.I. 2.047us-7134us Avg: 197.072us Max: 24345us

(Paused)ScanGrayZygoteSpaceObjects: Sum: 126.171ms 99% C.I. 4.027us-23035.999us Avg: 433.577us Max: 70943us

(Paused)ScanGrayAllocSpaceObjects:  Sum: 123.077ms 99% C.I. 8.027us-1597.489us Avg: 211.472us Max: 90366us

ReMarkRoots:    Sum: 120.734ms 99% C.I. 4.069us-8579.999us Avg: 414.893us Max: 70756us

RecordFree: Sum: 110.368ms 99% C.I. 8.083us-6543.999us Avg: 379.271us Max: 81022us

ForwardSoftReferences:  Sum: 103.356ms 99% C.I. 1.058us-13508.999us Avg: 355.175us Max: 19349us

ProcessReferences:  Sum: 98.280ms 99% C.I. 2.063us-8249.999us Avg: 337.731us Max: 38258us

PreSweepingGcVerification:  Sum: 93.770ms 99% C.I. 8.027us-1597.489us Avg: 322.233us Max: 80396us

FinishPhase:    Sum: 80.971ms 99% C.I. 4.041us-6907.999us Avg: 278.250us Max: 51282us

ScanGrayZygoteSpaceObjects: Sum: 72.587ms 99% C.I. 2.017us-3379.999us Avg: 124.719us Max: 23763us

ScanGrayImageSpaceObjects:  Sum: 71.747ms 99% C.I. 1.037us-1197.999us Avg: 123.276us Max: 14663us

RevokeAllThreadLocalAllocationStacks:   Sum: 65.533ms 99% C.I. 4.069us-2471.999us Avg: 225.199us Max: 43249us

SweepSystemWeaks:   Sum: 63.482ms 99% C.I. 2.049us-10253.999us Avg: 218.151us Max: 21022us

ResetStack: Sum: 50.104ms 99% C.I. 2.027us-4251.999us Avg: 172.178us Max: 27062us

InitializePhase:    Sum: 39.287ms 99% C.I. 1.021us-4342.999us Avg: 135.006us Max: 15098us

EnqueueFinalizerReferences: Sum: 34.573ms 99% C.I. 3.828us-1227.249us Avg: 118.807us Max: 1919us

SwapStacks: Sum: 31.805ms 99% C.I. 3.163us-1213.499us Avg: 109.295us Max: 2027us

ZygoteModUnionClearCards:   Sum: 31.100ms 99% C.I. 0.401us-154.499us Avg: 53.436us Max: 2339us

SwapBitmaps:    Sum: 30.711ms 99% C.I. 1.013us-2888.999us Avg: 105.536us Max: 11173us

UnBindBitmaps:  Sum: 22.656ms 99% C.I. 0.327us-2071.499us Avg: 77.855us Max: 4937us

FindDefaultSpaceBitmap: Sum: 21.976ms 99% C.I. 0.506us-184.833us Avg: 75.518us Max: 7983us

(Paused)ProcessMarkStack:   Sum: 15.151ms 99% C.I. 0.312us-581.499us Avg: 52.065us Max: 1315us

BindBitmaps:    Sum: 14.746ms 99% C.I. 0.333us-188.624us Avg: 50.673us Max: 300us

Done Dumping histograms 

sticky concurrent mark sweep paused:    Sum: 1.487s 99% C.I. 0.452ms-104.719ms Avg: 5.110ms Max: 228.819ms

sticky concurrent mark sweep total time: 6.926s mean time: 23.801ms

sticky concurrent mark sweep freed: 501949 objects with total size 751MB

sticky concurrent mark sweep throughput: 72473.1/s / 108MB/s

Total time spent in GC: 20.739s

Mean GC size throughput: 4MB/s

Mean GC object throughput: 47888.2 objects/s

Total number of allocations 1064079

Total bytes allocated 91MB

Free memory 1455KB

Free memory until GC 1455KB

Free memory until OOME 57MB

Total memory 7MB

Max memory 64MB

Total mutator paused time: 3.039s

Total time waiting for GC to complete: 454.309ms

DALVIK THREADS (31):

""main"" prio=5 tid=1 Native

  | group=""main"" sCount=1 dsCount=0 obj=0x7359a970 self=0xb4606800

  | sysTid=1871 nice=-6 cgrp=apps sched=0/0 handle=0xb77bb160

  | state=S schedstat=( 0 0 0 ) utm=285 stm=506 core=0 HZ=100

  | stack=0xbf547000-0xbf549000 stackSize=8MB

  | held mutexes=

  kernel: futex_wait_queue_me+0xc5/0xfe

  kernel: futex_wait+0xb9/0x1ca

  kernel: do_futex+0x8c/0x7a3

  kernel: sys_futex+0x88/0xdb

  kernel: syscall_call+0x7/0xb

  native: #00 pc 00012d50  /system/lib/libc.so (syscall+32)

  native: #01 pc 00000f07  /system/bin/linker (???)

  at android.view.ThreadedRenderer.nSyncAndDrawFrame(Native method)

  at android.view.ThreadedRenderer.draw(ThreadedRenderer.java:333)

  at android.view.ViewRootImpl.draw(ViewRootImpl.java:2492)

  at android.view.ViewRootImpl.performDraw(ViewRootImpl.java:2337)

  at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:1968)

  at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1054)

  at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:5779)

  at android.view.Choreographer$CallbackRecord.run(Choreographer.java:767)

  at android.view.Choreographer.doCallbacks(Choreographer.java:580)

  at android.view.Choreographer.doFrame(Choreographer.java:550)

  at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:753)

  at android.os.Handler.handleCallback(Handler.java:739)

  at android.os.Handler.dispatchMessage(Handler.java:95)

  at android.os.Looper.loop(Looper.java:135)

  at android.app.ActivityThread.main(ActivityThread.java:5221)

  at java.lang.reflect.Method.invoke!(Native method)

  at java.lang.reflect.Method.invoke(Method.java:372)

  at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:899)

  at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:694)

""Signal Catcher"" daemon prio=5 tid=2 Runnable

  | group=""system"" sCount=0 dsCount=0 obj=0x12c00080 self=0xae768400

  | sysTid=1877 nice=0 cgrp=apps sched=0/0 handle=0xb4656580

  | state=R schedstat=( 0 0 0 ) utm=0 stm=0 core=0 HZ=100

  | stack=0xb0df5000-0xb0df7000 stackSize=1012KB

  | held mutexes= ""thread list lock"" ""mutator lock""(exclusive held)

  native: #00 pc 00005ac3  /system/lib/libbacktrace_libc++.so (UnwindCurrent::Unwind(unsigned int, ucontext*)+83)

  native: #01 pc 00002e91  /system/lib/libbacktrace_libc++.so (Backtrace::Unwind(unsigned int, ucontext*)+33)

  native: #02 pc 003c3f3a  /system/lib/libart.so (art::DumpNativeStack(std::__1::basic_ostream<char, std::__1::char_traits<char> >&, int, char const_, art::mirror::ArtMethod_)+138)

  native: #03 pc 0038e88c  /system/lib/libart.so (art::Thread::Dump(std::__1::basic_ostream<char, std::__1::char_traits<char> >&) const+284)

  native: #04 pc 00399f66  /system/lib/libart.so (art::ThreadList::DumpForSigQuit(std::__1::basic_ostream<char, std::__1::char_traits<char> >&)+422)

  native: #05 pc 00370a5c  /system/lib/libart.so (art::Runtime::DumpForSigQuit(std::__1::basic_ostream<char, std::__1::char_traits<char> >&)+140)

  native: #06 pc 0037a21c  /system/lib/libart.so (art::SignalCatcher::HandleSigQuit()+1756)

  native: #07 pc 0037bd82  /system/lib/libart.so (art::SignalCatcher::Run(void*)+546)

  native: #08 pc 00020b48  /system/lib/libc.so (__pthread_start(void*)+56)

  native: #09 pc 0001bfa9  /system/lib/libc.so (__start_thread+25)

  native: #10 pc 00012b96  /system/lib/libc.so (__bionic_clone+70)

  (no managed stack frames)

""JDWP"" daemon prio=5 tid=3 WaitingInMainDebuggerLoop

  | group=""system"" sCount=1 dsCount=0 obj=0x12c05080 self=0xae17c000

  | sysTid=1879 nice=0 cgrp=apps sched=0/0 handle=0xb4656800

  | state=S schedstat=( 0 0 0 ) utm=0 stm=0 core=0 HZ=100

  | stack=0xb0cf1000-0xb0cf3000 stackSize=1012KB

  | held mutexes=

  kernel: poll_schedule_timeout+0x2f/0x77

  kernel: do_select+0x496/0x4cb

  kernel: core_sys_select+0x15a/0x251

  kernel: sys_pselect6+0xce/0x141

  kernel: syscall_call+0x7/0xb

  native: #00 pc 00073885  /system/lib/libc.so (__pselect6+37)

  native: #01 pc 0001f6e3  /system/lib/libc.so (select+179)

  native: #02 pc 00433e2f  /system/lib/libart.so (art::JDWP::JdwpAdbState::ProcessIncoming()+335)

  native: #03 pc 0028984f  /system/lib/libart.so (art::JDWP::JdwpState::Run()+415)

  native: #04 pc 0028b940  /system/lib/libart.so (art::JDWP::StartJdwpThread(void*)+32)

  native: #05 pc 00020b48  /system/lib/libc.so (__pthread_start(void*)+56)

  native: #06 pc 0001bfa9  /system/lib/libc.so (__start_thread+25)

  native: #07 pc 00012b96  /system/lib/libc.so (__bionic_clone+70)

  (no managed stack frames)

""Binder_1"" prio=5 tid=4 Native

  | group=""main"" sCount=1 dsCount=0 obj=0x12c56080 self=0xae18c000

  | sysTid=1885 nice=0 cgrp=apps sched=0/0 handle=0xb465a400

  | state=S schedstat=( 0 0 0 ) utm=20 stm=44 core=0 HZ=100

  | stack=0xa6f12000-0xa6f14000 stackSize=1012KB

  | held mutexes=

  kernel: binder_thread_read+0x2f6/0xb92

  kernel: binder_ioctl+0x26c/0x64c

  kernel: vfs_ioctl+0x1b/0x25

  kernel: do_vfs_ioctl+0x390/0x42e

  kernel: sys_ioctl+0x39/0x5a

  kernel: syscall_call+0x7/0xb

  native: #00 pc 00074b94  /system/lib/libc.so (__ioctl+20)

  native: #01 pc 000ad4da  /system/lib/libc.so (ioctl+42)

  native: #02 pc 0002bc2b  /system/lib/libbinder.so (android::IPCThreadState::talkWithDriver(bool)+203)

  native: #03 pc 0002c585  /system/lib/libbinder.so (android::IPCThreadState::getAndExecuteCommand()+37)

  native: #04 pc 0002c649  /system/lib/libbinder.so (android::IPCThreadState::joinThreadPool(bool)+105)

  native: #05 pc 00034f88  /system/lib/libbinder.so (android::PoolThread::threadLoop()+40)

  native: #06 pc 000169de  /system/lib/libutils.so (android::Thread::_threadLoop(void*)+398)

  native: #07 pc 0006fe92  /system/lib/libandroid_runtime.so (android::AndroidRuntime::javaThreadShell(void*)+98)

  native: #08 pc 000160fa  /system/lib/libutils.so (thread_data_t::trampoline(thread_data_t const*)+122)

  native: #09 pc 00020b48  /system/lib/libc.so (__pthread_start(void*)+56)

  native: #10 pc 0001bfa9  /system/lib/libc.so (__start_thread+25)

  native: #11 pc 00012b96  /system/lib/libc.so (__bionic_clone+70)

  (no managed stack frames)

""Binder_2"" prio=5 tid=5 Native

  | group=""main"" sCount=1 dsCount=0 obj=0x12c5a080 self=0xae19c000

  | sysTid=1886 nice=0 cgrp=apps sched=0/0 handle=0xb465b080

  | state=S schedstat=( 0 0 0 ) utm=25 stm=41 core=0 HZ=100

  | stack=0xa6e0e000-0xa6e10000 stackSize=1012KB

  | held mutexes=

  kernel: binder_thread_read+0x2f6/0xb92

  kernel: binder_ioctl+0x26c/0x64c

  kernel: vfs_ioctl+0x1b/0x25

  kernel: do_vfs_ioctl+0x390/0x42e

  kernel: sys_ioctl+0x39/0x5a

  kernel: syscall_call+0x7/0xb

  native: #00 pc 00074b94  /system/lib/libc.so (__ioctl+20)

  native: #01 pc 000ad4da  /system/lib/libc.so (ioctl+42)

  native: #02 pc 0002bc2b  /system/lib/libbinder.so (android::IPCThreadState::talkWithDriver(bool)+203)

  native: #03 pc 0002c585  /system/lib/libbinder.so (android::IPCThreadState::getAndExecuteCommand()+37)

  native: #04 pc 0002c649  /system/lib/libbinder.so (android::IPCThreadState::joinThreadPool(bool)+105)

  native: #05 pc 00034f88  /system/lib/libbinder.so (android::PoolThread::threadLoop()+40)

  native: #06 pc 000169de  /system/lib/libutils.so (android::Thread::_threadLoop(void*)+398)

  native: #07 pc 0006fe92  /system/lib/libandroid_runtime.so (android::AndroidRuntime::javaThreadShell(void*)+98)

  native: #08 pc 000160fa  /system/lib/libutils.so (thread_data_t::trampoline(thread_data_t const*)+122)

  native: #09 pc 00020b48  /system/lib/libc.so (__pthread_start(void*)+56)

  native: #10 pc 0001bfa9  /system/lib/libc.so (__start_thread+25)

  native: #11 pc 00012b96  /system/lib/libc.so (__bionic_clone+70)

  (no managed stack frames)

""GCDaemon"" daemon prio=5 tid=6 Waiting

  | group=""system"" sCount=1 dsCount=0 obj=0x12c07200 self=0xae76a800

  | sysTid=1884 nice=0 cgrp=apps sched=0/0 handle=0xb465a180

  | state=S schedstat=( 0 0 0 ) utm=210 stm=516 core=0 HZ=100

  | stack=0xa710e000-0xa7110000 stackSize=1036KB

  | held mutexes=

  at java.lang.Object.wait!(Native method)
- waiting on <0x2311c20a> (a java.lang.Daemons$GCDaemon)
  
  at java.lang.Daemons$GCDaemon.run(Daemons.java:341)
- locked <0x2311c20a> (a java.lang.Daemons$GCDaemon)
  
  at java.lang.Thread.run(Thread.java:818)

""HeapTrimmerDaemon"" daemon prio=5 tid=7 Sleeping

  | group=""system"" sCount=1 dsCount=0 obj=0x12c071a0 self=0xae76a400

  | sysTid=1883 nice=0 cgrp=apps sched=0/0 handle=0xb4659f00

  | state=S schedstat=( 0 0 0 ) utm=0 stm=0 core=0 HZ=100

  | stack=0xa7212000-0xa7214000 stackSize=1036KB

  | held mutexes=

  at dalvik.system.VMRuntime.trimHeap(Native method)
- sleeping on an unknown object
  
  at java.lang.Daemons$HeapTrimmerDaemon.run(Daemons.java:312)
  
  at java.lang.Thread.run(Thread.java:818)

""FinalizerWatchdogDaemon"" daemon prio=5 tid=8 Sleeping

  | group=""system"" sCount=1 dsCount=0 obj=0x12c07140 self=0xae76a000

  | sysTid=1882 nice=0 cgrp=apps sched=0/0 handle=0xb4656f80

  | state=S schedstat=( 0 0 0 ) utm=0 stm=0 core=0 HZ=100

  | stack=0xa7316000-0xa7318000 stackSize=1036KB

  | held mutexes=

  at java.lang.Thread.sleep!(Native method)
- sleeping on <0x356ada7b> (a java.lang.Object)
  
  at java.lang.Thread.sleep(Thread.java:1031)
- locked <0x356ada7b> (a java.lang.Object)
  
  at java.lang.Thread.sleep(Thread.java:985)
  
  at java.lang.Daemons$FinalizerWatchdogDaemon.sleepFor(Daemons.java:257)
  
  at java.lang.Daemons$FinalizerWatchdogDaemon.waitForFinalization(Daemons.java:268)
  
  at java.lang.Daemons$FinalizerWatchdogDaemon.run(Daemons.java:216)
  
  at java.lang.Thread.run(Thread.java:818)

""FinalizerDaemon"" daemon prio=5 tid=9 Waiting

  | group=""system"" sCount=1 dsCount=0 obj=0x12c070e0 self=0xae769c00

  | sysTid=1881 nice=0 cgrp=apps sched=0/0 handle=0xb4656d00

  | state=S schedstat=( 0 0 0 ) utm=9 stm=108 core=0 HZ=100

  | stack=0xa741a000-0xa741c000 stackSize=1036KB

  | held mutexes=

  at java.lang.Object.wait!(Native method)
- waiting on <0x0332b098> (a java.lang.ref.ReferenceQueue)
  
  at java.lang.Object.wait(Object.java:422)
  
  at java.lang.ref.ReferenceQueue.remove(ReferenceQueue.java:101)
- locked <0x0332b098> (a java.lang.ref.ReferenceQueue)
  
  at java.lang.ref.ReferenceQueue.remove(ReferenceQueue.java:72)
  
  at java.lang.Daemons$FinalizerDaemon.run(Daemons.java:173)
  
  at java.lang.Thread.run(Thread.java:818)

""ReferenceQueueDaemon"" daemon prio=5 tid=10 Waiting

  | group=""system"" sCount=1 dsCount=0 obj=0x12c07080 self=0xae769400

  | sysTid=1880 nice=0 cgrp=apps sched=0/0 handle=0xb4656a80

  | state=S schedstat=( 0 0 0 ) utm=1 stm=1 core=0 HZ=100

  | stack=0xb0be7000-0xb0be9000 stackSize=1036KB

  | held mutexes=

  at java.lang.Object.wait!(Native method)
- waiting on <0x3bf3b0f1> (a java.lang.Class<java.lang.ref.ReferenceQueue>)
  
  at java.lang.Daemons$ReferenceQueueDaemon.run(Daemons.java:133)
